title,year,citationCount,top_conf_citations,top_journal_citations,paperId,notes,citations_2014,citations_2015,citations_2016,citations_2017,citations_2018,citations_2019,citations_2020,citations_2021,citations_2022,citations_2023,citations_2024,ai_category
Learning Representations from EEG with Deep Recurrent-Convolutional Neural Networks.,2016,707,39,55,2623847aeeac58f976a4f94d556bf8488b5d5b63,,0,0,5,50,86,123,123,81,68,48,65,表示学习与优化方法
Metric Learning with Adaptive Density Discrimination.,2016,217,51,4,bb818c11449768a43722f8087c7529d7875cfc35,,0,1,7,29,28,46,28,27,14,21,11,机器学习（含深度学习）
MuProp: Unbiased Backpropagation for Stochastic Neural Networks.,2016,145,48,0,c25b7e6f45a7bb15a23c737c711f200c131d6b68,,0,3,13,17,26,25,21,13,9,11,3,表示学习与优化方法
Multi-task Sequence to Sequence Learning.,2016,828,285,16,d76c07211479e233f7c6a6f32d5346c983c5598f,,0,3,51,119,176,143,101,76,46,47,40,自然语言处理
Net2Net: Accelerating Learning via Knowledge Transfer.,2016,701,166,17,16cb6876666f3a7b56a636c1d85ad00bd0d98bf3,,0,1,24,50,89,103,95,85,78,59,66,机器学习（含深度学习）
Neural GPUs Learn Algorithms.,2016,383,91,7,5e4eb58d5b47ac1c73f4cf189497170e75ae6237,,0,4,37,43,48,44,60,39,37,33,21,基础 AI 理论
Neural Networks with Few Multiplications.,2016,344,75,6,67c191bcce6821f736798cb9b31472bcdd1e52a6,,0,7,45,49,58,45,37,26,28,22,13,表示学习与优化方法
Neural Programmer-Interpreters.,2016,418,119,4,b59d91e0699d4e1896a15bae13fd180bdaf77ea5,,0,3,48,68,67,55,59,48,22,23,10,基础 AI 理论
Neural Programmer: Inducing Latent Programs with Gradient Descent.,2016,267,78,2,bf85a0cd645ad68919c0706741ab568a60a58af2,,1,6,44,53,60,31,30,18,7,8,4,机器学习（含深度学习）
Neural Random-Access Machines.,2016,158,36,1,a2499dd426c46c645ee805d7594b6687547c72d4,,0,2,28,20,23,20,26,17,6,7,8,机器学习（含深度学习）
Order Matters: Sequence to sequence for sets.,2016,997,244,33,d01379ebb53c66a4ccf5f4959d904dcf9e161e41,,0,1,30,41,95,131,164,144,147,93,79,自然语言处理
Order-Embeddings of Images and Language.,2016,573,190,7,46b8cbcdff87b842c2c1d4a003c831f845096ba7,,0,4,28,71,79,99,88,49,50,33,32,多模态学习
Policy Distillation.,2016,15,0,0,42a2f90923bbc8470fb7c828e0f67aa1a29e42ca,,0,0,0,0,0,0,0,0,0,0,0,强化学习与智能决策
Predicting distributions with Linearizing Belief Networks.,2016,18,4,0,c58a0c5fccea5781a3e4d3282e024b9d20a24623,,0,0,3,3,3,3,2,0,2,2,0,概率统计与推理基础
Prioritized Experience Replay.,2016,4113,678,116,c6170fa90d3b2efede5a2e1660cb23e1c824f2ca,,1,5,74,132,321,463,564,539,532,530,488,强化学习与智能决策
Reasoning about Entailment with Neural Attention.,2016,771,246,3,2846e83d405cbe3bf2f0f3b5f635dd8b3c680c45,,1,10,96,133,160,121,80,62,37,29,27,自然语言处理
Reasoning in Vector Space: An Exploratory Study of Question Answering.,2016,39,18,1,8d35db4d617773fa7d2bc64d052f7841413fc08a,,0,0,10,3,9,6,3,3,2,2,1,自然语言处理
Recurrent Gaussian Processes.,2016,75,14,4,239b16138272ee89af56c8a464152c14552707cd,,0,2,7,12,6,23,11,6,5,1,2,概率统计与推理基础
Reducing Overfitting in Deep Networks by Decorrelating Representations.,2016,436,95,20,a61992160c1075035f184f28c1a01414971b2b58,,0,0,16,36,48,52,76,54,47,57,27,机器学习（含深度学习）
Sequence Level Training with Recurrent Neural Networks.,2016,1700,646,31,b7aee9dfb027d6061c6a653684c0fa9a9bba750d,,0,3,54,122,236,249,264,197,164,160,131,自然语言处理
Session-based Recommendations with Recurrent Neural Networks.,2016,2531,536,52,e0021d61c2ab1334bc725852edd44597f4c65dff,,0,0,7,37,85,126,194,230,311,465,551,机器学习（含深度学习）
SparkNet: Training Deep Networks in Spark.,2016,175,23,3,32192d744d86e7cde73f0c9aa773214f88619a9e,,0,2,20,28,39,25,19,18,8,6,5,机器学习（含深度学习）
Surpassing Humans in Boundary Detection using Deep Learning.,2016,17,2,1,14d792772da62654f5c568153222ae1523659b96,,0,0,6,1,4,3,0,1,0,2,0,计算机视觉
The Variational Fair Autoencoder.,2016,657,177,12,cbef7a84a53e19e019e5a05d232eb3c487c0e0c6,,0,2,10,32,62,84,118,86,91,75,47,模型可解释性、公平性、应用系统等
Towards AI-Complete Question Answering: A Set of Prerequisite Toy Tasks.,2016,1220,370,25,abb33d75dc297993fcc3fb75e0f4498f413eb4f6,,2,54,142,140,156,169,123,89,86,99,86,自然语言处理
Variational Gaussian Process.,2016,678,155,18,4c833d82d20217072e3ba6236eb625c3a878bbfc,,1,10,21,30,50,79,92,103,77,87,71,概率统计与推理基础
When crowds hold privileges: Bayesian unsupervised representation learning with oracle constraints.,2016,9,4,0,c4a024d73902462275879fa6133bff22134fcc7e,,0,0,0,0,0,0,3,4,1,1,0,表示学习与优化方法
A Compare-Aggregate Model for Matching Text Sequences.,2017,280,99,7,3f567d3d4975359fadfa9d750e1e4c4722d666c8,,0,0,0,25,56,63,50,27,29,16,8,自然语言处理
A Compositional Object-Based Approach to Learning Physical Dynamics.,2017,451,90,13,a1786540a4e15f0757e1b84a02f98ed436a969e0,,0,0,3,34,62,87,68,59,44,38,27,基础 AI 理论
A Learned Representation For Artistic Style.,2017,1228,347,36,99542f614d7e4146cad17196e76c997e57a69e4d,,0,0,6,58,130,183,172,190,172,153,92,计算机视觉
A recurrent neural network without chaos.,2017,66,12,2,f451d0212e65ab9970a58b584b3363a853c9811c,,0,0,1,3,12,9,19,9,3,3,5,机器学习（含深度学习）
Adversarial Feature Learning.,2017,1384,417,20,ba6ba7f488c1ece0803f4b9e1c83a3196d061610,,0,0,0,1,6,58,102,218,236,307,233,表示学习与优化方法
Adversarial Machine Learning at Scale.,2017,3305,791,76,e2a85a6766b982ff7c8980e57ca6342d22493827,,0,0,7,70,244,447,550,516,434,393,376,机器学习（含深度学习）
Adversarial Training Methods for Semi-Supervised Text Classification.,2017,1111,325,19,2cd55ded95d5d13430edfa223ba591b514ebe8a5,,0,0,5,21,64,103,172,167,199,179,129,自然语言处理
Adversarially Learned Inference.,2017,1330,347,22,fcf43325529c8b1cc26aeb52fd5d7e532abb0a40,,0,1,31,152,243,238,268,144,108,76,43,表示学习与优化方法
"Attend, Adapt and Transfer: Attentive Deep Architecture for Adaptive Transfer from multiple sources in the same domain.",2017,54,17,1,8bada64d0b04a66165b464a51c29f61e1f474f2a,,0,0,0,3,5,8,10,3,7,10,6,多模态学习
Automatic Rule Extraction from Long Short Term Memory Networks.,2017,93,29,5,57b9ec1b2c4ff17baed4ecca932880fd13eb5d19,,0,0,1,8,19,15,23,9,9,3,2,模型可解释性、公平性、应用系统等
Capacity and Trainability in Recurrent Neural Networks.,2017,212,40,10,401d68e1a930b0f7e02030cab4c185fb1839cb11,,0,0,3,15,34,36,46,25,26,11,7,基础 AI 理论
Combining policy gradient and Q-learning.,2017,110,22,4,6cdace8c7b9e5b0fe3a532b75739b5b55f8b97b2,,0,0,0,0,5,13,20,16,8,10,20,强化学习与智能决策
DSD: Dense-Sparse-Dense Training for Deep Neural Networks.,2017,211,47,1,950619635df80e87c6f25b486cc5eaad4d71d0b0,,0,0,2,8,23,34,38,28,23,23,20,机器学习（含深度学习）
Deep Information Propagation.,2017,395,87,5,4fdc7df2c737141a1bf5aec27a438b77d01f8af0,,0,0,1,12,47,60,62,52,47,44,25,基础 AI 理论
Deep Multi-task Representation Learning: A Tensor Factorisation Approach.,2017,263,84,6,468a80bcd4ff9b3f47beb9145ff81140777bb3f3,,0,2,4,21,38,42,37,27,14,41,22,表示学习与优化方法
Deep Predictive Coding Networks for Video Prediction and Unsupervised Learning.,2017,968,190,35,ad367b44f3434b9ba6b46b41ab083210f6827a9f,,0,0,17,58,121,147,165,116,106,93,80,计算机视觉
Deep Variational Bayes Filters: Unsupervised Learning of State Space Models from Raw Data.,2017,392,93,6,6768ed8d51d1eb0d06f9726a42cef2f17a401f65,,0,0,4,21,44,45,57,65,64,33,29,概率统计与推理基础
Density estimation using Real NVP.,2017,4061,1027,75,09879f7956dddc2a9328f5c1472feeb8402bcbcf,,0,1,24,58,143,389,504,528,591,658,561,概率统计与推理基础
Designing Neural Network Architectures using Reinforcement Learning.,2017,1525,322,50,6cd5dfccd9f52538b19a415e00031d0ee4e5b181,,0,0,1,57,165,245,273,265,192,146,104,强化学习与智能决策
Dialogue Learning With Human-in-the-Loop.,2017,140,52,1,3d3b4ec7789f634e0752d50484dad7d2ea2460d5,,0,0,4,13,11,21,23,18,19,14,11,自然语言处理
Diet Networks: Thin Parameters for Fat Genomics.,2017,73,5,3,a36d5dee672e66b5f4db9e9df7498ef89b4b9cf5,,0,0,0,3,11,8,8,13,9,15,1,机器学习（含深度学习）
Discrete Variational Autoencoders.,2017,14,1,1,72c28ac0b267ea9dd66aaf9270295cf0284ab930,,0,0,0,0,0,0,0,0,0,0,7,表示学习与优化方法
Do Deep Convolutional Nets Really Need to be Deep and Convolutional?,2017,254,58,8,def52f9e3650ec4e9cc18b3e316f48e9bf046adf,,0,0,5,26,36,40,34,33,27,24,17,基础 AI 理论
EPOpt: Learning Robust Neural Network Policies Using Model Ensembles.,2017,371,97,14,9228fa3b363229780da4cb1d258942e0c13c2947,,0,0,1,17,36,71,62,45,46,44,18,强化学习与智能决策
Efficient Representation of Low-Dimensional Manifolds using Deep Networks.,2017,44,11,0,ed9acc61319c2aad04ce25c3bc348b955296bed3,,0,0,0,4,11,9,2,4,7,5,1,表示学习与优化方法
End-to-end Optimized Image Compression,2017,1895,393,48,232148b97bd0543613ffd98fb4edcff79434ce1a,,0,0,1,24,84,132,217,208,279,300,347,计算机视觉
Entropy-SGD: Biasing Gradient Descent Into Wide Valleys.,2017,829,221,17,b6583fe9c9dc52bb129aff4cefc60519349f3b4c,,0,0,1,51,91,113,116,89,98,96,90,表示学习与优化方法
Filter shaping for Convolutional Neural Networks.,2017,27,3,1,0ef8ba551c025747333382bb627f305b540543dc,,0,0,0,4,2,4,6,1,3,3,3,计算机视觉
FractalNet: Ultra-Deep Neural Networks without Residuals.,2017,1007,197,31,d0156126edbfc524c8d108bdc0cf811cfe3129aa,,0,1,21,68,110,158,153,141,92,89,103,机器学习（含深度学习）
Generalizing Skills with Semi-Supervised Reinforcement Learning.,2017,69,13,1,4603f26093d64fc4107d3ec49667003f60210654,,0,0,0,15,9,10,10,6,5,6,2,强化学习与智能决策
Hierarchical Multiscale Recurrent Neural Networks.,2017,545,152,14,65eee67dee969fdf8b44c87c560d66ad4d78e233,,0,0,22,68,97,97,72,71,53,28,20,机器学习（含深度学习）
Hyperband: Bandit-Based Configuration Evaluation for Hyperparameter Optimization.,2017,188,39,5,04fe6b11280c79b91c060934be66856877e532c6,,0,0,2,14,25,29,22,14,31,22,13,表示学习与优化方法
Identity Matters in Deep Learning.,2017,405,122,5,8fbb115c578e8bfbcc1615bd7af990396abf6776,,0,0,3,41,74,72,60,46,44,27,22,基础 AI 理论
Improving Neural Language Models with a Continuous Cache.,2017,305,118,1,2d7782c225e0fc123d6e227f2cb253e58279ac73,,0,0,2,34,49,61,44,33,34,24,18,自然语言处理
Introspection: Accelerating Neural Network Training By Learning Weight Evolution.,2017,21,6,0,9bc3eaa4f816d186b9deac9ba980f278f85a1cd8,,0,0,0,2,4,2,3,1,3,1,3,表示学习与优化方法
LR-GAN: Layered Recursive Generative Adversarial Networks for Image Generation.,2017,247,63,3,c789f8e3f40f57335aef2565f4d2bac69d2941d8,,0,0,1,18,41,37,44,43,21,24,9,计算机视觉
Latent Sequence Decompositions.,2017,62,35,0,105788dd22393d5a4333c167814ec3d38c7d6612,,0,0,2,13,16,11,11,4,1,3,1,表示学习与优化方法
Learning Curve Prediction with Bayesian Neural Networks.,2017,270,69,5,925cab60b1795c94ae6f488fda7ad71be71b5822,,0,0,2,17,28,36,46,34,37,28,21,概率统计与推理基础
Learning End-to-End Goal-Oriented Dialog,2017,784,261,12,f81be44000814e7bcb12ae04b4e2d9c01b6515b3,,0,0,17,85,161,164,137,83,69,37,16,自然语言处理
Learning Features of Music From Scratch.,2017,218,46,3,f6154535699c65633243c482d2b97d4b66036633,,0,0,0,21,29,19,26,25,21,29,19,多模态学习
Learning Graphical State Transitions,2017,99,25,1,edbc873a248768a626ef2bc57b3d1eff30de0e11,,0,0,0,7,25,25,11,13,9,4,3,强化学习与智能决策
Learning Invariant Representations Of Planar Curves.,2017,7,0,0,bc828a99cd936bd4aea2071169504a971a3659da,,0,0,0,0,0,2,1,2,1,1,0,表示学习与优化方法
Learning Recurrent Representations for Hierarchical Behavior Modeling.,2017,50,8,6,b530755b7d4e1ce03d96812f5e065c30eab8538c,,1,1,0,3,6,8,6,12,6,4,1,表示学习与优化方法
Learning a Natural Language Interface with Neural Programmer.,2017,138,44,3,8fdf01235a0d4bb8bfbd98327b5c86c199b35e48,,0,0,0,28,28,29,18,16,4,6,5,自然语言处理
Learning through Dialogue Interactions by Asking Questions.,2017,55,19,1,2685cab753e4c1e9ac6e68b28ad8e2e1f3673f73,,0,0,2,8,10,11,16,4,2,2,0,自然语言处理
Learning to Act by Predicting the Future,2017,289,56,11,4c25f50c7451fa72c562e21e3b11e416b11f74c8,,0,0,3,39,71,63,43,27,19,3,11,强化学习与智能决策
Learning to Navigate in Complex Environments.,2017,923,160,25,d35b05f440b5ba00d9429139edef7182bf9f7ce7,,0,1,8,62,126,167,150,112,94,76,63,强化学习与智能决策
Learning to Optimize.,2017,665,58,15,0a632969d840fccefc724b01597d14807ab79092,,0,0,0,1,23,59,105,108,78,106,97,表示学习与优化方法
Learning to Perform Physics Experiments via Deep Reinforcement Learning.,2017,332,33,16,079021d93a88c6a4721af75397d14c2125af1f26,,0,0,0,22,25,32,30,40,47,44,43,强化学习与智能决策
Learning to Play in a Day: Faster Deep Reinforcement Learning by Optimality Tightening.,2017,84,17,0,85d8b1b3483c7f4db999e7cf6b3e6231954c43dc,,0,0,1,10,17,14,12,14,6,4,4,强化学习与智能决策
"Learning to Query, Reason, and Answer Questions On Ambiguous Texts.",2017,24,3,0,bf3db68c31e9850d6039bc2436314faef93973d3,,0,0,0,4,9,2,1,2,5,0,1,自然语言处理
Learning to superoptimize programs.,2017,36,3,2,8567ca5729d9f7af210ae426e8e0ebcb1d8607d3,,0,0,0,1,3,3,5,5,9,3,2,机器学习（含深度学习）
Lie-Access Neural Turing Machines.,2017,6,1,0,15778857f5b4de361dffa3fd156a269184dd2f9e,,0,0,0,0,1,1,0,1,1,2,0,基础 AI 理论
Loss-aware Binarization of Deep Networks.,2017,222,65,3,43e2519d094bff2fc10c3b9ea944a2457e3884be,,0,0,0,5,39,43,34,29,26,23,15,机器学习（含深度学习）
Mollifying Networks.,2017,46,15,1,b9728a8279c12f93fff089b6fac96afd2d3bab04,,0,0,2,9,6,11,6,2,7,2,1,机器学习（含深度学习）
Multi-Agent Cooperation and the Emergence of (Natural) Language,2017,454,109,11,f91d1db0fa2ac12e0262a8f5e6a371da29a3c100,,0,0,5,28,34,78,68,58,49,56,36,自然语言处理
Neural Program Lattices.,2017,34,11,0,15064b7e47b43a68b6661bc7c3eaaad207493191,,0,0,1,5,9,5,5,3,2,3,0,基础 AI 理论
Normalizing the Normalizers: Comparing and Extending Network Normalization Schemes.,2017,83,17,3,2a7564039c2eb69073aafe4b2363490de5b8e3c3,,0,0,1,9,13,14,18,7,13,3,3,表示学习与优化方法
On Large-Batch Training for Deep Learning: Generalization Gap and Sharp Minima,2017,3186,707,83,8ec5896b4490c6e127d1718ffc36a3439d84cb81,,0,1,11,134,266,369,424,406,418,423,368,机器学习（含深度学习）
On the Quantitative Analysis of Decoder-Based Generative Models.,2017,224,61,4,858dc7408c27702ec42778599fc8d11f73ef3f76,,1,0,7,40,51,31,37,23,12,13,8,概率统计与推理基础
Online Bayesian Transfer Learning for Sequential Data Modeling.,2017,17,2,0,20be936439c626c11611ce62771e8b8ba3c797f9,,0,0,0,0,2,4,4,3,3,1,0,概率统计与推理基础
Optimization as a Model for Few-Shot Learning,2017,3588,1010,99,29c887794eed2ca9462638ff853e6fe1ab91d5d8,,0,0,3,71,239,476,632,629,541,454,313,表示学习与优化方法
Paleo: A Performance Model for Deep Neural Networks.,2017,236,38,4,36348af997c8ff309fabe0561487ae97cf317ef4,,0,0,0,9,21,23,31,36,31,31,32,基础 AI 理论
Paying More Attention to Attention: Improving the Performance of Convolutional Neural Networks via Attention Transfer.,2017,2863,775,107,f7b032a4df721d4ed2bab97f6acd33d62477b7a5,,0,0,0,27,81,178,350,444,471,466,481,计算机视觉
PixelVAE: A Latent Variable Model for Natural Images.,2017,353,95,6,42e9055ec712ec9c7f0a79d963ea034a72dc7fa8,,0,0,5,34,60,74,64,28,25,30,17,计算机视觉
Program Synthesis for Character Level Language Modeling.,2017,12,2,0,de7e3537d974c2ca28e3ca130d531e5eb23eb79f,,0,0,0,0,2,0,4,1,4,1,0,自然语言处理
Q-Prop: Sample-Efficient Policy Gradient with An Off-Policy Critic,2017,357,75,2,524513b6f4ddca331c33bcc70a9f677fa240cfa3,,0,0,0,47,80,52,43,35,36,26,19,强化学习与智能决策
Quasi-Recurrent Neural Networks.,2017,464,111,19,2d876ed1dd2c58058d7197b734a8e4d349b8f231,,0,0,0,31,76,83,73,67,45,31,25,机器学习（含深度学习）
Query-Reduction Networks for Question Answering.,2017,101,37,0,4bf7edee5a4c4cfdbdd43a607c402420129fa277,,0,0,3,16,25,29,16,3,2,5,1,自然语言处理
Recurrent Batch Normalization.,2017,413,100,3,952454718139dba3aafc6b3b67c4f514ac3964af,,0,1,33,69,73,79,57,34,30,18,10,机器学习（含深度学习）
Recurrent Hidden Semi-Markov Model.,2017,37,14,0,e20d94e43a20315f76067a00d67e4f7523ca7311,,0,0,0,3,8,8,5,5,2,1,4,概率统计与推理基础
Reinforcement Learning with Unsupervised Auxiliary Tasks,2017,1273,288,21,d7bd6e3addd8bc8e2e154048300eea15f030ed33,,0,0,9,122,176,191,195,192,131,113,67,强化学习与智能决策
Revisiting Classifier Two-Sample Tests.,2017,449,89,7,cfec1e2e670bc5de1a0621f66eaed7abb56387f3,,0,0,3,15,32,45,41,58,54,70,57,概率统计与推理基础
SampleRNN: An Unconditional End-to-End Neural Audio Generation Model.,2017,618,212,11,e221e2c2ca8bd74a7b818406c8a2a342760e7d65,,0,0,2,51,88,106,100,76,62,51,47,自然语言处理
Semi-Supervised Classification with Graph Convolutional Networks.,2017,32403,1874,299,36eff562f65125511b5dfab68ce7f7a943c27478,,0,0,0,0,0,0,0,0,0,0,4861,表示学习与优化方法
Sigma Delta Quantized Networks.,2017,53,16,0,6fd4b90193efbd0922554672abb52fa1886f607f,,0,0,1,2,6,4,2,7,5,9,6,机器学习（含深度学习）
Sparsely-Connected Neural Networks: Towards Efficient VLSI Implementation of Deep Neural Networks.,2017,43,3,2,138ea97004fe7586977b4eb72835df615319c2df,,0,0,0,3,12,3,6,5,6,2,2,机器学习（含深度学习）
Steerable CNNs.,2017,605,169,21,48d5588afd24c7a12ae54d6ef13008ee3b7a0e8c,,0,0,0,0,1,4,41,81,117,123,109,计算机视觉
Stochastic Neural Networks for Hierarchical Reinforcement Learning.,2017,370,87,5,3deecaee4ec1a37de3cb10420eaabff067669e17,,0,0,1,19,41,74,58,59,45,29,29,强化学习与智能决策
Temporal Ensembling for Semi-Supervised Learning.,2017,2738,795,92,d2e4587744a89bad95fea69e08842cad6c8ff0dd,,0,0,0,36,92,207,382,438,473,459,381,机器学习（含深度学习）
The Concrete Distribution: A Continuous Relaxation of Discrete Random Variables.,2017,2677,865,23,515a21e90117941150923e559729c59f5fdade1c,,0,0,10,108,225,333,402,396,317,331,300,概率统计与推理基础
The Neural Noisy Channel.,2017,68,30,0,d19b712f90cde698cc96ebd5fe291b410e3f0f9c,,0,0,0,9,12,14,6,13,7,4,2,自然语言处理
TopicRNN: A Recurrent Neural Network with Long-Range Semantic Dependency.,2017,248,59,7,7ab2166f6cdb1737e000df66d29c6538afc6811d,,0,0,1,18,38,64,37,29,15,16,22,自然语言处理
Towards the Limit of Network Quantization.,2017,208,39,5,6d749712ef4f02a87f4e362058469a1da46c8bcc,,0,0,1,9,27,29,30,32,29,15,15,机器学习（含深度学习）
Tracking the World State with Recurrent Entity Networks.,2017,232,103,2,033dd6cf61a6017e9aa9b46068d3c89082849cf3,,0,0,1,26,45,41,40,26,23,16,9,自然语言处理
Training deep neural-networks using a noise adaptation layer.,2017,781,257,25,bc550ee45f4194f86c52152c10d302965c3563ca,,0,0,0,8,33,89,111,140,133,107,89,机器学习（含深度学习）
Tying Word Vectors and Word Classifiers: A Loss Framework for Language Modeling.,2017,395,143,2,424aef7340ee618132cc3314669400e23ad910ba,,0,1,4,40,95,77,60,48,23,20,14,自然语言处理
Understanding deep learning requires rethinking generalization,2017,4874,1155,119,54ddb00fa691728944fd8becea90a373d21597cf,,0,2,13,233,523,762,964,832,543,366,288,基础 AI 理论
Unrolled Generative Adversarial Networks.,2017,1050,244,24,488bb25e0b1777847f04c943e6dbc4f84415b712,,1,1,6,101,146,147,185,148,94,91,73,机器学习（含深度学习）
Variable Computation in Recurrent Neural Networks.,2017,60,20,1,6746a18b2820f757334f75bc95428b3ea58d6603,,0,0,0,10,4,11,10,7,7,1,8,机器学习（含深度学习）
Why Deep Neural Networks for Function Approximation?,2017,399,56,7,87524c2bb725f967b7fac73442d6412b43d422d1,,0,0,5,21,51,59,67,65,41,48,22,基础 AI 理论
Zoneout: Regularizing RNNs by Randomly Preserving Hidden Activations.,2017,322,87,4,9f0687bcd0a7d7fc91b8c5d36c003a38b8853105,,0,0,24,45,57,48,51,39,28,17,8,机器学习（含深度学习）
beta-VAE: Learning Basic Visual Concepts with a Constrained Variational Framework.,2017,5471,1282,136,a90226c41b79f8b06007609f39f82757073641e2,,0,0,3,51,258,549,799,790,790,753,707,表示学习与优化方法
A Deep Reinforced Model for Abstractive Summarization,2018,1617,540,44,032274e57f7d8b456bd255fe76b909b2c1d7458e,,0,0,0,34,185,266,292,246,200,179,119,自然语言处理
A Simple Neural Attentive Meta-Learner,2018,1354,392,27,7e9c1e0d247b20a0683f4797d9ea248c3b53d424,,0,0,0,2,78,190,273,255,189,159,94,机器学习（含深度学习）
Activation Maximization Generative Adversarial Nets,2018,79,19,2,4d4e657bf884097a2b88d56aef1a8733379bfb63,,0,0,0,3,13,8,13,16,14,5,4,计算机视觉
Active Learning for Convolutional Neural Networks: A Core-Set Approach,2018,2261,638,37,c342c71cb23199f112d0bc644fcce56a7306bf94,,0,0,1,2,34,114,188,276,333,433,444,机器学习（含深度学习）
Adversarial Dropout Regularization,2018,294,115,3,c20148703a706d5883d323c3386978714fe1508d,,0,0,0,1,14,35,56,81,41,38,17,机器学习（含深度学习）
All-but-the-Top: Simple and Effective Postprocessing for Word Representations,2018,333,121,5,a2d407962bb1f5fcd209114f5687d4c11bf9dfad,,0,0,0,11,17,36,39,57,52,43,39,自然语言处理
An Online Learning Approach to Generative Adversarial Networks,2018,92,22,0,245f8b05bdd1ac65a09a476440dc4b05ac05d4a0,,0,0,0,7,19,18,20,12,3,6,4,机器学习（含深度学习）
Apprentice: Using Knowledge Distillation Techniques To Improve Low-Precision Network Accuracy,2018,346,103,2,7b8d67593c4ab1b1e3eccc158daee76703b328aa,,0,0,0,1,40,55,63,66,38,35,25,机器学习（含深度学习）
Ask the Right Questions: Active Question Reformulation with Reinforcement Learning,2018,175,65,2,acbd6e09ad888e68472a5c1cb6ec83176c7969bd,,0,0,0,9,27,34,25,20,18,15,13,强化学习与智能决策
Auto-Encoding Sequential Monte Carlo,2018,158,49,4,2d8ea7941e608dab54004eb13f494837dd96d83b,,0,0,0,9,23,27,26,26,11,17,13,概率统计与推理基础
Backpropagation through the Void: Optimizing control variates for black-box gradient estimation,2018,307,113,0,682d194235ba3b573889836ba118502e8b525728,,0,1,0,5,49,66,53,39,35,29,17,表示学习与优化方法
Beyond Shared Hierarchies: Deep Multitask Learning through Soft Layer Ordering,2018,97,28,2,c4f3375dab1886f37f542d998e61d8c30a927682,,0,0,0,3,18,21,13,15,4,12,5,机器学习（含深度学习）
Breaking the Softmax Bottleneck: A High-Rank RNN Language Model,2018,398,139,4,ef9ddbc35676ce8ffc2a8067044473727839dbac,,0,0,0,3,62,107,55,43,24,35,33,自然语言处理
CausalGAN: Learning Causal Implicit Generative Models with Adversarial Training,2018,281,85,8,329f14d68f8e4cbc3ee5109e70c76c6f3b63a19a,,0,0,0,6,10,17,38,33,52,52,38,机器学习（含深度学习）
Coulomb GANs: Provably Optimal Nash Equilibria via Potential Fields,2018,75,18,0,9f605f8d5d6b143b8c34ccd498986a460c32e641,,1,0,0,3,27,12,7,5,7,7,2,机器学习（含深度学习）
Critical Points of Linear Neural Networks: Analytical Forms and Landscape Properties,2018,57,11,0,f5b4a1e060161cdb07352dc66bf35690e5a3cfcd,,0,0,0,0,7,8,11,11,8,5,5,基础 AI 理论
Decision-Based Adversarial Attacks: Reliable Attacks Against Black-Box Machine Learning Models,2018,1455,371,23,1b225474e7a5794f98cdfbde8b12ccbc56799409,,0,0,0,3,76,165,235,230,201,218,175,模型可解释性、公平性、应用系统等
Deep Complex Networks,2018,922,165,62,a742162820cdabee2831235665517d0e98041502,,0,0,0,7,39,85,100,143,145,144,132,机器学习（含深度学习）
Deep Gaussian Embedding of Graphs: Unsupervised Inductive Learning via Ranking,2018,728,217,16,2b76b6e766547b3c6dbc2785a084ec3b72cb760d,,0,0,0,1,21,56,84,86,109,133,125,表示学习与优化方法
Deep Gradient Compression: Reducing the Communication Bandwidth for Distributed Training,2018,1519,269,29,92495abbac86394cb759bec15a763dbf49a8e590,,0,0,1,4,65,145,245,249,219,228,205,机器学习（含深度学习）
Deep Learning and Quantum Entanglement: Fundamental Connections with Implications to Network Design,2018,131,27,3,c9316491b8d991fabbf9b28c449d66df6a50f841,,0,0,0,19,26,14,23,16,15,9,2,基础 AI 理论
Deep Learning as a Mixed Convex-Combinatorial Optimization Problem,2018,20,5,0,af43a2517dd0c75d20b4bff5c4989bd946b68d84,,0,0,0,0,6,4,2,2,3,1,1,表示学习与优化方法
Deep Learning for Physical Processes: Incorporating Prior Scientific Knowledge,2018,342,55,23,2581b3e44592b3b3741474c8d6f483a90c29f139,,0,0,0,2,9,28,54,58,48,53,43,机器学习（含深度学习）
Deep Rewiring: Training very sparse deep networks,2018,295,76,14,ccee800244908d2960830967e70ead7dd8266f7a,,0,0,0,1,9,26,43,61,49,37,38,机器学习（含深度学习）
Deep Sensing: Active Sensing using Multi-directional Recurrent Neural Networks,2018,37,9,1,dc4c91fcf89d11f3210546c374ef7b17a64565f7,,0,0,0,0,3,8,7,2,5,6,4,机器学习（含深度学习）
Deep Voice 3: Scaling Text-to-Speech with Convolutional Sequence Learning,2018,477,197,18,feca3f41b5b4cc13368d53f3168cc55a2420ec16,,0,0,0,0,24,79,99,83,72,54,30,自然语言处理
Depthwise Separable Convolutions for Neural Machine Translation,2018,303,59,19,07c4fc48ad7b7d1a417b0bb72d0ae2d4efc5aa83,,0,0,0,5,23,55,51,46,40,38,19,自然语言处理
Detecting Statistical Interactions from Neural Network Weights,2018,207,33,11,5f85a8eaa7a1a1686f5a2bf721c63e337f03d8eb,,0,0,0,2,16,21,41,31,21,36,19,模型可解释性、公平性、应用系统等
Divide-and-Conquer Reinforcement Learning,2018,131,30,2,904307cb58795241b22cfaa34f560e610997f5c1,,0,0,0,1,13,27,21,19,17,11,8,强化学习与智能决策
