title,year,citationCount,top_conf_citations,top_journal_citations,paperId,notes,citations_2014,citations_2015,citations_2016,citations_2017,citations_2018,citations_2019,citations_2020,citations_2021,citations_2022,citations_2023,citations_2024,ai_category
HONGAT: Graph Attention Networks in the Presence of High-Order Neighbors.,2024,13,2,1,e01bf26a692354e621af4ed2f98085f68b01567a,,0,0,0,0,0,0,0,0,0,0,3,表示学习与优化方法
HOP to the Next Tasks and Domains for Continual Learning in NLP.,2024,3,1,0,8dd24b8476aa1a758765337fbaa889c4a923852d,,0,0,0,0,0,0,0,0,0,0,2,自然语言处理
HORIZON: High-Resolution Semantically Controlled Panorama Synthesis.,2024,1,0,0,ac744513f9c2f0d00085fddda2cbffc48a7f6b18,,0,0,0,0,0,0,0,0,0,0,0,计算机视觉
HR-Pro: Point-Supervised Temporal Action Localization via Hierarchical Reliability Propagation.,2024,18,3,0,ea51bbc915c4372ae63b0198898cd795dc1a0121,,0,0,0,0,0,0,0,0,0,0,8,计算机视觉
Hand-Centric Motion Refinement for 3D Hand-Object Interaction via Hierarchical Spatial-Temporal Modeling.,2024,6,2,0,c856badce6a0ade6e6e30abb5cda09b1cde8f607,,0,0,0,0,0,0,0,0,0,0,4,计算机视觉
Handling Long and Richly Constrained Tasks through Constrained Hierarchical Reinforcement Learning.,2024,2,2,0,3b8a8bf747d2ef81bb2cbdd5498cb617ed0292ce,,0,0,0,0,0,0,0,0,0,0,0,强化学习与智能决策
Hard Regularization to Prevent Deep Online Clustering Collapse without Data Augmentation.,2024,7,1,0,de15c60f449c6930eb967d33bff9d56f114c2b29,,0,0,0,0,0,0,0,0,0,0,4,机器学习（含深度学习）
Hardness of Random Reordered Encodings of Parity for Resolution and CDCL.,2024,3,0,0,f43f1a00352c4b40ef11aa0d33b7e8ed05ec2095,,0,0,0,0,0,0,0,1,0,0,1,基础 AI 理论
Harnessing Edge Information for Improved Robustness in Vision Transformers.,2024,4,0,0,f57183918c68c1571bcf172a7085b206302065a4,,0,0,0,0,0,0,0,0,0,0,2,计算机视觉
Harnessing Holistic Discourse Features and Triadic Interaction for Sentiment Quadruple Extraction in Dialogues.,2024,17,3,1,7d77fb19298e39a5d88c224b1df8e5eba0be99d4,,0,0,0,0,0,0,0,0,0,0,3,自然语言处理
Harnessing Manycore Processors with Distributed Memory for Accelerated Training of Sparse and Recurrent Models.,2024,4,1,0,334d6b6925fadff2d6e82529686400656ebfdb24,,0,0,0,0,0,0,0,0,0,0,2,机器学习（含深度学习）
Harnessing Network Effect for Fake News Mitigation: Selecting Debunkers via Self-Imitation Learning.,2024,9,2,1,c9b9886c3c0f3cfa43b8431a4702a051f8b2b7cc,,0,0,0,0,0,0,0,0,0,0,2,强化学习与智能决策
Harnessing the Power of Beta Scoring in Deep Active Learning for Multi-Label Text Classification.,2024,5,0,0,74d8f1c6bb30e7dbbf83a1aa4d2736dcceecec07,,0,0,0,0,0,0,0,0,0,0,2,自然语言处理
Harnessing the Power of SVD: An SVA Module for Enhanced Signal Classification.,2024,2,0,0,895fe2f3aa7f3bb8661a1c271747b1ba126ae08b,,0,0,0,0,0,0,0,0,0,0,0,表示学习与优化方法
HarvestNet: A Dataset for Detecting Smallholder Farming Activity Using Harvest Piles and Remote Sensing.,2024,4,0,1,8f3fe1ad8ad942bddcbcb55df0842b7a0f318783,,0,0,0,0,0,0,0,0,0,1,2,计算机视觉
Hawkes-Enhanced Spatial-Temporal Hypergraph Contrastive Learning Based on Criminal Correlations.,2024,16,4,0,24695cbd2c3c9e5e4de7eca7fd627e56a3d39402,,0,0,0,0,0,0,0,0,0,0,7,表示学习与优化方法
Hear You Say You: An Efficient Framework for Marine Mammal Sounds' Classification.,2024,2,0,1,6f350c50e6b9149bdd21b5e6dfe3b7359690588c,,0,0,0,0,0,0,0,0,0,0,0,自然语言处理
Heterogeneous Graph Reasoning for Fact Checking over Texts and Tables.,2024,16,4,1,b327c73e05f3acb5b259819c924b5dc5519737e1,,0,0,0,0,0,0,0,0,0,1,1,多模态学习
Heterogeneous Test-Time Training for Multi-Modal Person Re-identification.,2024,20,1,0,ca4892933dda10e0ed4110d35509c2e2ae7ecfd5,,0,0,0,0,0,0,0,0,0,1,3,计算机视觉
HiHPQ: Hierarchical Hyperbolic Product Quantization for Unsupervised Image Retrieval.,2024,9,2,1,2d6182ec7a94bae41e22eab12febfd1a2e3d6367,,0,0,0,0,0,0,0,0,0,0,3,计算机视觉
Hidden Follower Detection: How Is the Gaze-Spacing Pattern Embodied in Frequency Domain?,2024,1,1,0,e1b28ba6a6a3ffd5ae3ab5fd5f53eeb85399f301,,0,0,0,0,0,0,0,0,0,0,1,计算机视觉
Hierarchical Aligned Multimodal Learning for NER on Tweet Posts.,2024,8,1,1,ae0ca1959806ca1e1b13c5522de92c8267186d29,,0,0,0,0,0,0,0,0,0,0,1,多模态学习
Hierarchical Multi-Marginal Optimal Transport for Network Alignment.,2024,31,14,0,c6f5dc6038d8011d4c3e5f362ccc85f982879a49,,0,0,0,0,0,0,0,0,0,5,9,表示学习与优化方法
Hierarchical Topology Isomorphism Expertise Embedded Graph Contrastive Learning.,2024,8,4,0,fcc9360992c3942d98a1cfea528d909c836d0a44,,0,0,0,0,0,0,0,0,0,0,2,表示学习与优化方法
Hierarchical and Incremental Structural Entropy Minimization for Unsupervised Social Event Detection.,2024,46,17,2,f8258069425323de1df423ff50abf97c12e22289,,0,0,0,0,0,0,0,0,1,3,15,机器学习（含深度学习）
Hierarchize Pareto Dominance in Multi-Objective Stochastic Linear Bandits.,2024,5,2,0,1fc48db7471a9248b52f19e98ebc4c1e63a5034f,,0,0,0,0,0,0,0,0,0,0,0,强化学习与智能决策
High-Dimensional Analysis for Generalized Nonlinear Regression: From Asymptotics to Algorithm.,2024,3,0,0,fc0b0467ee9c786d1869560cfca306ac9112fb66,,0,0,0,0,0,0,0,0,0,0,1,概率统计与推理基础
High-Fidelity 3D Head Avatars Reconstruction through Spatially-Varying Expression Conditioned Neural Radiance Field.,2024,7,4,0,325561d087b3d1552b52e5d9d33d07119fa62450,,0,0,0,0,0,0,0,0,1,1,3,计算机视觉
High-Fidelity Diffusion-Based Image Editing.,2024,9,0,0,9036af5a0174dc8825aac8f7663dab635674a685,,0,0,0,0,0,0,0,0,0,0,3,计算机视觉
High-Fidelity Gradient Inversion in Distributed Learning.,2024,10,1,0,6afa6200039e20bc38f2e4396cb744a3ad3a19e9,,0,0,0,0,0,0,0,0,0,0,3,模型可解释性、公平性、应用系统等
High-Order Structure Based Middle-Feature Learning for Visible-Infrared Person Re-identification.,2024,38,5,0,f597c6434120f0c10a40e6d710160e1ce9e28d09,,0,0,0,0,0,0,0,0,0,0,6,计算机视觉
High-Quality Real-Time Rendering Using Subpixel Sampling Reconstruction.,2024,2,0,0,ed36968b41482c2dd97676726a541e97385d65c5,,0,0,0,0,0,0,0,0,0,0,1,计算机视觉
Higher-Order Graph Convolutional Network with Flower-Petals Laplacians on Simplicial Complexes.,2024,25,6,0,c4c8bcedf9abfa8ebc7c9ad8eed6204e7a2d1481,,0,0,0,0,0,0,0,0,1,3,10,表示学习与优化方法
History Matters: Temporal Knowledge Editing in Large Language Model.,2024,15,5,0,c38d7553585b34834f086d66b22e2172b6f42fe4,,0,0,0,0,0,0,0,0,0,1,8,自然语言处理
Homophily-Related: Adaptive Hybrid Graph Filter for Multi-View Graph Clustering.,2024,18,4,2,d271548071b8acd57def499bcc86cb9329d71e65,,0,0,0,0,0,0,0,0,2,0,8,表示学习与优化方法
How to Evaluate Behavioral Models.,2024,1,0,1,36888fa51d8ca7e79accec54239de13403a2fe7f,,0,0,0,0,0,1,0,0,0,0,0,强化学习与智能决策
How to Evaluate the Generalization of Detection? A Benchmark for Comprehensive Open-Vocabulary Detection.,2024,17,0,0,2b64da99b184b6dfa3543ca1bc079c954aa7b320,,0,0,0,0,0,0,0,0,0,0,7,计算机视觉
How to Make Knockout Tournaments More Popular?,2024,5,2,0,f27dc59e42e7ddc681bed404952e471cbba8e429,,0,0,0,0,0,0,0,0,0,0,3,基础 AI 理论
How to Overcome Curse-of-Dimensionality for Out-of-Distribution Detection?,2024,19,6,0,0e384284e75751084bf44a5ef787f1c40eb24502,,0,0,0,0,0,0,0,0,0,0,6,概率统计与推理基础
How to Protect Copyright Data in Optimization of Large Language Models?,2024,38,7,1,761af20e7966e8a7d899975a332ac7eee3f92116,,0,0,0,0,0,0,0,0,0,11,16,模型可解释性、公平性、应用系统等
How to Trade Off the Quantity and Capacity of Teacher Ensemble: Learning Categorical Distribution to Stochastically Employ a Teacher for Distillation.,2024,2,0,0,a90625a99754d5dd750014c377a492d56f47d5c5,,0,0,0,0,0,0,0,0,0,0,2,机器学习（含深度学习）
How to Use the Metropolis Algorithm for Multi-Objective Optimization?,2024,9,3,0,0ffe5d3131995de5570b507583c72fdf4ad57750,,0,0,0,0,0,0,0,0,1,1,4,表示学习与优化方法
HuTuMotion: Human-Tuned Navigation of Latent Motion Diffusion Models with Minimal Feedback.,2024,2,0,0,44d319e3ecd0a5949a4b7c9c5de794f28f5aa7e4,,0,0,0,0,0,0,0,0,0,0,2,多模态学习
Human-Guided Moral Decision Making in Text-Based Games.,2024,5,2,0,ecec7cd256b24836b97d3d0818b540fcf8aa28a3,,0,0,0,0,0,0,0,0,0,0,2,强化学习与智能决策
Hybrid-SORT: Weak Cues Matter for Online Multi-Object Tracking.,2024,124,21,5,f2dd399edb1cc35340266bd27d8ece57d4759372,,0,0,0,0,0,0,0,0,0,2,37,计算机视觉
Hybrid-Supervised Dual-Search: Leveraging Automatic Learning for Loss-Free Multi-Exposure Image Fusion.,2024,20,8,0,536f12f9da927a9deacf4bc5e51ebb08ef6c1632,,0,0,0,0,0,0,0,0,0,0,5,计算机视觉
HybridGait: A Benchmark for Spatial-Temporal Cloth-Changing Gait Recognition with Hybrid Explorations.,2024,20,2,3,e43e1d43f99b503ddb3450db87ee604cd893b1c1,,0,0,0,0,0,0,0,0,1,0,6,计算机视觉
Hyp-OW: Exploiting Hierarchical Structure Learning with Hyperbolic Distance Enhances Open World Object Detection.,2024,11,4,0,41467217a3d273fa73ca713f14ba3f025ae3642a,,0,0,0,0,0,0,0,0,0,3,5,计算机视觉
HyperEditor: Achieving Both Authenticity and Cross-Domain Capability in Image Editing via Hypernetworks.,2024,5,1,0,5ea5b774898d4f4fcf1d48b42b722a4d3f0f7749,,0,0,0,0,0,0,0,0,0,0,0,计算机视觉
HyperFast: Instant Classification for Tabular Data.,2024,25,5,1,4f4c74cbf053a7acc3ad91c2d3c632a29a10ebe7,,0,0,0,0,0,0,0,0,0,1,6,机器学习（含深度学习）
Hyperbolic Graph Diffusion Model.,2024,9,1,1,9f97f6beeb8d3c3330dffd661a6e5c6f8995245f,,0,0,0,0,0,0,0,0,1,0,1,表示学习与优化方法
Hypercorrelation Evolution for Video Class-Incremental Learning.,2024,4,1,0,a9ccbdce0f213d6b88862af1aed16f0ec018a158,,0,0,0,0,0,0,0,0,0,0,0,计算机视觉
Hypergraph Joint Representation Learning for Hypervertices and Hyperedges via Cross Expansion.,2024,14,5,1,f8a4a67cdbb9b6f9c9cabbb655e0c290242ca854,,0,0,0,0,0,0,0,0,0,0,5,表示学习与优化方法
Hypergraph Neural Architecture Search.,2024,3,0,0,b1876166751b049701f0800d5a4ae9d7288c07db,,0,0,0,0,0,0,0,0,0,0,1,机器学习（含深度学习）
Hypergraph-Guided Disentangled Spectrum Transformer Networks for Near-Infrared Facial Expression Recognition.,2024,3,1,0,bdcbee8cceb84afa8d1f62b632483df315ec8acc,,0,0,0,0,0,0,0,0,0,0,0,计算机视觉
Hyperspectral Image Reconstruction via Combinatorial Embedding of Cross-Channel Spatio-Spectral Clues.,2024,21,3,1,54bd7622956e804604aadb017ed6b2580039bf21,,0,0,0,0,0,0,0,0,0,0,4,计算机视觉
Hypothesis Testing for Class-Conditional Noise Using Local Maximum Likelihood.,2024,0,0,0,e1d3e94953291fdc3f1c7039e3f9230587bf3e6b,,0,0,0,0,0,0,0,0,0,0,0,概率统计与推理基础
"Hypothesis, Verification, and Induction: Grounding Large Language Models with Self-Driven Skill Learning.",2024,3,0,0,c296733b810e130ad651b0d184b5113a95fa6a2b,,0,0,0,0,0,0,0,0,0,0,0,自然语言处理
I Open at the Close: A Deep Reinforcement Learning Evaluation of Open Streets Initiatives.,2024,0,0,0,1af6cefb83c92b8bd99e86a0aaaddc70f31c2524,,0,0,0,0,0,0,0,0,0,0,0,强化学习与智能决策
I Prefer Not to Say: Protecting User Consent in Models with Optional Personal Data.,2024,1,1,0,4c027a1e9ac888db8d9f99abd9f1ae11f5e2478d,,0,0,0,0,0,0,0,0,0,0,1,模型可解释性、公平性、应用系统等
I-CEE: Tailoring Explanations of Image Classification Models to User Expertise.,2024,1,0,0,b845a639964e02184b227b7a11e39c6bf33d4629,,0,0,0,0,0,0,0,0,0,0,0,模型可解释性、公平性、应用系统等
ICAR: Image-Based Complementary Auto Reasoning.,2024,1,0,0,98ed96c1f25974f835c03e3a1acd01c8451186df,,0,0,0,0,0,0,0,0,0,1,0,计算机视觉
IGAMT: Privacy-Preserving Electronic Health Record Synthesization with Heterogeneity and Irregularity.,2024,5,0,0,1ab4b85af8960084550bc31f68b88f5ca832c5ed,,0,0,0,0,0,0,0,0,0,0,3,模型可解释性、公平性、应用系统等
IINet: Implicit Intra-inter Information Fusion for Real-Time Stereo Matching.,2024,14,3,0,f9fef9ef3d2b6a4e9a6a01aabdf35d65c19af2b2,,0,0,0,0,0,0,0,0,0,1,4,计算机视觉
INFORMEDQX: Informed Conflict Detection for Over-Constrained Problems.,2024,1,0,0,c259280ce493f897927bce75850235a155dcc579,,0,0,0,0,0,0,0,0,0,0,1,强化学习与智能决策
IOFM: Using the Interpolation Technique on the Over-Fitted Models to Identify Clean-Annotated Samples.,2024,0,0,0,6d7b3f6862402e28771d3f68bcc9e4d29ce2a2ec,,0,0,0,0,0,0,0,0,0,0,0,机器学习（含深度学习）
IPRemover: A Generative Model Inversion Attack against Deep Neural Network Fingerprinting and Watermarking.,2024,8,3,0,3101c96bb6464120716af4e005522423e7c8cd66,,0,0,0,0,0,0,0,0,0,0,1,模型可解释性、公平性、应用系统等
IRPruneDet: Efficient Infrared Small Target Detection via Wavelet Structure-Regularized Soft Channel Pruning.,2024,100,5,40,1963e04effcc944e148d06386f88bf6d4472a697,,0,0,0,0,0,0,0,0,0,0,24,计算机视觉
IS-DARTS: Stabilizing DARTS through Precise Measurement on Candidate Importance.,2024,14,2,0,409582f19188915e4ac91000d1b56c974ad21176,,0,0,0,0,0,0,0,0,0,1,3,表示学习与优化方法
ISP-Teacher: Image Signal Process with Disentanglement Regularization for Unsupervised Domain Adaptive Dark Object Detection.,2024,13,3,0,8a4f4e3d7cd727ea4ecc1fc1d52035bfef6b459f,,0,0,0,0,0,0,0,0,0,0,4,计算机视觉
IT3D: Improved Text-to-3D Generation with Explicit View Synthesis.,2024,72,28,0,2b94785cbfd865a01cc68d7d4c7500b710e5e2fb,,0,0,0,0,0,0,0,0,0,25,32,多模态学习
IVP-VAE: Modeling EHR Time Series with Initial Value Problem Solvers.,2024,8,0,0,c78ba058385d74374a79a6beea09a2a3e76b4696,,0,0,0,0,0,0,0,0,0,1,2,概率统计与推理基础
Identifiability of Direct Effects from Summary Causal Graphs.,2024,12,1,0,726219dacd2ca67487d69237e019be035443ee05,,0,0,0,0,0,0,0,0,0,1,4,概率统计与推理基础
Identification for Tree-Shaped Structural Causal Models in Polynomial Time.,2024,1,1,0,a70bc0f7a0fdcb0bcce8ccdbf8f22b526d902d0f,,0,0,0,0,0,0,0,0,0,0,1,概率统计与推理基础
Identification of Causal Structure in the Presence of Missing Data with Additive Noise Model.,2024,6,1,0,1c687efcafe5d57e8aa6fc8e39018ca95abcdac3,,0,0,0,0,0,0,0,0,0,0,2,概率统计与推理基础
Identification of Causal Structure with Latent Variables Based on Higher Order Cumulants.,2024,6,2,0,8b6e9be702ed228abe0b12c337a856ae4fe86c6b,,0,0,0,0,0,0,0,0,0,0,2,概率统计与推理基础
Identification of Necessary Semantic Undertakers in the Causal View for Image-Text Matching.,2024,10,2,0,abf2dddf5f2a849e46b875ce3efdb2bab2e7f393,,0,0,0,0,0,0,0,0,0,0,4,多模态学习
Identifying Guarantors of War Veterans Using Robust-SEAL: A Case of the Korean War.,2024,0,0,0,b1fe958d7a62801146e6dd6f62b206a6fd40c301,,0,0,0,0,0,0,0,0,0,0,0,模型可解释性、公平性、应用系统等
Identifying Reasons for Bias: An Argumentation-Based Approach.,2024,2,0,0,902a226843c7123b3c7b5d8865b3f397a9107b9c,,0,0,0,0,0,0,0,0,0,0,0,模型可解释性、公平性、应用系统等
Identifying and Addressing Disparities in Public Libraries with Bayesian Latent Variable Modeling.,2024,5,0,0,4707ae233538890f68180028e48ec697cc0103f2,,0,0,0,0,0,0,0,0,0,0,2,概率统计与推理基础
Image Captioning with Multi-Context Synthetic Data.,2024,16,3,2,96a7ce9510adc87bdce0b6e8bc541dfad7ae7df7,,0,0,0,0,0,0,0,0,0,1,5,计算机视觉
Image Content Generation with Causal Reasoning.,2024,9,2,0,d99f91a811512ecd1c9f1d80dcdd712d5c5abc88,,0,0,0,0,0,0,0,0,0,0,5,计算机视觉
Image Safeguarding: Reasoning with Conditional Vision Language Model and Obfuscating Unsafe Content Counterfactually.,2024,7,1,0,dc8a42d67258d6811506406056406fe31800bbed,,0,0,0,0,0,0,0,0,0,0,3,多模态学习
"Image as a Language: Revisiting Scene Text Recognition via Balanced, Unified and Synchronized Vision-Language Reasoning Network.",2024,18,3,1,cf68ad4127ceacdf36714270ffd527942d28affb,,0,0,0,0,0,0,0,0,0,0,6,多模态学习
ImageCaptioner2: Image Captioner for Image Captioning Bias Amplification Assessment.,2024,9,1,1,8786848846cb246c8f00c4a81a0c23bdc03bb8ce,,0,0,0,0,0,0,0,0,0,1,3,模型可解释性、公平性、应用系统等
"Imagine, Initialize, and Explore: An Effective Exploration Method in Multi-Agent Reinforcement Learning.",2024,7,3,0,5dce3f2cfe018ada4bebeaa15aac6fe1d01b18ba,,0,0,0,0,0,0,0,0,0,0,1,强化学习与智能决策
Imitate the Good and Avoid the Bad: An Incremental Approach to Safe Reinforcement Learning.,2024,8,3,0,c452ced559d49a35485fc25233618cf588892013,,0,0,0,0,0,0,0,0,0,1,6,强化学习与智能决策
Imitation of Life: A Search Engine for Biologically Inspired Design.,2024,4,3,0,3f0736c8d2e5418b5ef077c4218c2790a4823765,,0,0,0,0,0,0,0,0,0,1,0,基础 AI 理论
Impartial Adversarial Distillation: Addressing Biased Data-Free Knowledge Distillation via Adaptive Constrained Optimization.,2024,5,2,0,429e080c5209da6fcb0de0008b00fa8ce43d2306,,0,0,0,0,0,0,0,0,0,0,1,模型可解释性、公平性、应用系统等
Implications of Distance over Redistricting Maps: Central and Outlier Maps.,2024,1,0,0,e565ae3b1b9809e8bbdcb4b17f4a8056fa7e5e19,,0,0,0,0,0,0,0,0,0,0,1,概率统计与推理基础
Implicit Modeling of Non-rigid Objects with Cross-Category Signals.,2024,2,0,0,3f77f46dc1d8fc28bb343b4ea6bb35b332bb3c5e,,0,0,0,0,0,0,0,0,0,1,1,计算机视觉
Improve Robustness of Reinforcement Learning against Observation Perturbations via l?Lipschitz Policy Networks.,2024,9,2,0,dcc13e077dc301c15208402bfc2ac47bd70083e7,,0,0,0,0,0,0,0,0,0,0,4,强化学习与智能决策
Improved Anonymous Multi-Agent Path Finding Algorithm.,2024,8,1,0,506eaab053445c74927dcae7d2a2d819f88ca6fa,,0,0,0,0,0,0,0,0,0,0,4,强化学习与智能决策
Improved Bandits in Many-to-One Matching Markets with Incentive Compatibility.,2024,9,4,0,92eaf8bad2d14ff1fc8d87a26fea9667019197cd,,0,0,0,0,0,0,0,0,0,0,6,概率统计与推理基础
Improved Graph Contrastive Learning for Short Text Classification.,2024,17,3,0,43f7372a6c61447d0e9121b6a3fcd4ec05c2c7d4,,0,0,0,0,0,0,0,0,0,0,5,自然语言处理
Improved MLP Point Cloud Processing with High-Dimensional Positional Encoding.,2024,10,4,0,9c3c71ef2162302a5db3f24b4e3b1eaa90b504c9,,0,0,0,0,0,0,0,0,0,0,3,计算机视觉
Improved Metric Distortion via Threshold Approvals.,2024,8,1,0,c881dce069766c7dbd3d9c7fb8565d0ee23dc781,,0,0,0,0,0,0,0,0,0,0,6,基础 AI 理论
Improving Audio-Visual Segmentation with Bidirectional Generation.,2024,47,16,1,d782a43e36f2cd3c7f633c12251928219454ed95,,0,0,0,0,0,0,0,0,0,8,18,多模态学习
Improving Automatic VQA Evaluation Using Large Language Models.,2024,43,6,0,62e633f4b5cf8bc573e496602d3aa6e5919bbe61,,0,0,0,0,0,0,0,0,0,1,11,自然语言处理
Improving Cross-Modal Alignment with Synthetic Pairs for Text-Only Image Captioning.,2024,19,4,0,5c4f8effb87d7db31ff5b53ead15b921d60a103e,,0,0,0,0,0,0,0,0,0,0,6,多模态学习
Improving Diffusion-Based Image Restoration with Error Contraction and Error Correction.,2024,5,0,0,5f417528149d7a5e1a00acb24b9d63cd7f7e123b,,0,0,0,0,0,0,0,0,0,1,0,计算机视觉
Improving Distinguishability of Class for Graph Neural Networks.,2024,1,0,0,428685ee522ba82bbed74ecf743ff892c5b1da83,,0,0,0,0,0,0,0,0,0,0,0,表示学习与优化方法
Improving Expressive Power of Spectral Graph Neural Networks with Eigenvalue Correction.,2024,6,3,0,8967cc60bb838327e450f11bd9ce07767ea541b5,,0,0,0,0,0,0,0,0,0,0,2,表示学习与优化方法
Improving Factual Error Correction by Learning to Inject Factual Errors.,2024,3,1,0,9fef56e98cce62dee65ef623d43ece7cb54f01ba,,0,0,0,0,0,0,0,0,0,1,1,自然语言处理
Improving GNN Calibration with Discriminative Ability: Insights and Strategies.,2024,1,0,0,ac2a39f3179d4b4607ba37d9517b6a52200b4d23,,0,0,0,0,0,0,0,0,0,0,0,表示学习与优化方法
Improving Knowledge Extraction from LLMs for Task Learning through Agent Analysis.,2024,7,0,0,a55d0bc16c859b2417158dfac41fb9756a77b3ec,,0,0,0,0,0,0,0,0,0,0,3,自然语言处理
Improving Neural Network Generalization on Data-Limited Regression with Doubly-Robust Boosting.,2024,10,5,2,b0be8d4a11e28f6664d864bb52c04b02d0f90c21,,0,0,0,0,0,0,0,0,0,1,2,机器学习（含深度学习）
Improving Open Set Recognition via Visual Prompts Distilled from Common-Sense Knowledge.,2024,10,2,0,880f8154979949194fa3d1a98065832944aeeb80,,0,0,0,0,0,0,0,0,0,0,5,计算机视觉
Improving Open-Domain Dialogue Response Generation with Multi-Source Multilingual Commonsense Knowledge.,2024,5,1,0,5866a81f4d8257e9061cc79495d9eadbb3776bcb,,0,0,0,0,0,0,0,0,0,0,2,自然语言处理
Improving PTM Site Prediction by Coupling of Multi-Granularity Structure and Multi-Scale Sequence Representation.,2024,7,0,0,a2a1041ddb2b46ef315dcb3658981fdf6b5ab242,,0,0,0,0,0,0,0,0,0,0,3,表示学习与优化方法
Improving Panoptic Narrative Grounding by Harnessing Semantic Relationships and Visual Confirmation.,2024,5,4,0,aa50b841a5553a3ab81a816653b299f948538118,,0,0,0,0,0,0,0,0,0,1,2,多模态学习
Improving Robustness for Joint Optimization of Camera Pose and Decomposed Low-Rank Tensorial Radiance Fields.,2024,12,4,0,874841f6f3f52c04c11ae27181b9b4e05273d8a5,,0,0,0,0,0,0,0,0,0,0,5,计算机视觉
Improving Transferability for Cross-Domain Trajectory Prediction via Neural Stochastic Differential Equation.,2024,13,6,0,cc300c698f2bdb4a79a0cdd919a416012536e5f1,,0,0,0,0,0,0,0,0,0,0,7,机器学习（含深度学习）
Improving the Adversarial Transferability of Vision Transformers with Virtual Dense Connection.,2024,15,3,0,bb775330f90da806a0c30758ea8b2babd48076ea,,0,0,0,0,0,0,0,0,0,0,5,计算机视觉
Improving the Robustness of Knowledge-Grounded Dialogue via Contrastive Learning.,2024,5,0,0,ca0c5794734e16ac8e8f62a5bf259ca7e56d85c8,,0,0,0,0,0,0,0,0,0,0,1,自然语言处理
In-Hand 3D Object Reconstruction from a Monocular RGB Video.,2024,6,1,1,5e048334ee6e2d0977bec32f697abf80aed58ac0,,0,0,0,0,0,0,0,0,0,0,3,计算机视觉
Incomplete Contrastive Multi-View Clustering with High-Confidence Guiding.,2024,99,17,2,beaa4eb3aced336795a0cb53748e322e12d8b02b,,0,0,0,0,0,0,0,0,1,1,23,表示学习与优化方法
Inconsistency-Based Data-Centric Active Open-Set Annotation.,2024,7,1,0,52b21ed2c15b32e78a448bf4fd75b373533a828c,,0,0,0,0,0,0,0,0,0,0,3,模型可解释性、公平性、应用系统等
Incremental Quasi-Newton Methods with Faster Superlinear Convergence Rates.,2024,3,0,0,63be8b9cec54a452242f074b33e753740030be3a,,0,0,0,0,0,0,0,0,0,0,1,表示学习与优化方法
Independence of Irrelevant Alternatives under the Lens of Pairwise Distortion.,2024,2,0,0,7add0656242fcf4840feea2de7e6dd108089549a,,0,0,0,0,0,0,0,0,0,0,0,概率统计与推理基础
Independency Adversarial Learning for Cross-Modal Sound Separation.,2024,0,0,0,a2db1363fee616485ba3ac17710fe62463bee073,,0,0,0,0,0,0,0,0,0,0,0,多模态学习
IndicCONAN: A Multilingual Dataset for Combating Hate Speech in Indian Context.,2024,7,1,0,d263baa5301572588776bbb77222a1c65e276715,,0,0,0,0,0,0,0,0,0,0,3,自然语言处理
Inducing Clusters Deep Kernel Gaussian Process for Longitudinal Data.,2024,1,0,0,c13e0b2bd58ef9964143c72a8964de5a20eadabd,,0,0,0,0,0,0,0,0,0,0,0,概率统计与推理基础
Inducing Point Operator Transformer: A Flexible and Scalable Architecture for Solving PDEs.,2024,14,5,0,746a06cd30f62841f9b5ff6d276bee5bb7171fc0,,0,0,0,0,0,0,0,0,0,0,4,基础 AI 理论
Inertial Algorithm with Dry Fraction and Convolutional Sparse Coding for 3D Localization with Light Field Microscopy.,2024,1,0,0,24103b2d1527ec2058d5f1652eb22e8529913ecf,,0,0,0,0,0,0,0,0,0,0,1,计算机视觉
Inference and Learning in Dynamic Decision Networks Using Knowledge Compilation.,2024,0,0,0,7d9a0021c01729d30edbf9d88ed20ed0577ef799,,0,0,0,0,0,0,0,0,0,0,0,强化学习与智能决策
Influential Exemplar Replay for Incremental Learning in Recommender Systems.,2024,19,9,0,ed9396c702528e45f6fbe0f1d098c094a4b7885a,,0,0,0,0,0,0,0,0,0,0,5,机器学习（含深度学习）
Information Design for Congestion Games with Unknown Demand.,2024,6,0,0,65a484cb7893da64ad01ee2e8e68b181e0b03992,,0,0,0,0,0,0,0,1,1,0,0,基础 AI 理论
Input Margins Can Predict Generalization Too.,2024,5,1,0,4297b1d85a8e91182451e5883d7f472427ecefde,,0,0,0,0,0,0,0,0,0,1,2,模型可解释性、公平性、应用系统等
Inspecting Prediction Confidence for Detecting Black-Box Backdoor Attacks.,2024,13,3,0,8675b3c6725d148a72c61c59d890b0624941cfda,,0,0,0,0,0,0,0,0,0,0,4,模型可解释性、公平性、应用系统等
Instance-Aware Multi-Camera 3D Object Detection with Structural Priors Mining and Self-Boosting Learning.,2024,6,4,0,5343856c6bd7b13c282918b933ac69b8a0b41fe8,,0,0,0,0,0,0,0,0,0,1,3,计算机视觉
Instance-Conditional Timescales of Decay for Non-Stationary Learning.,2024,6,1,0,c0c1130469038371856fcf3e15cbb8572362bbbe,,0,0,0,0,0,0,0,0,0,1,2,机器学习（含深度学习）
Instrumental Variable Estimation for Causal Inference in Longitudinal Data with Time-Dependent Latent Confounders.,2024,17,6,0,81107fdb4d86dbb4109fc6cc5cd089c26a243c46,,0,0,0,0,0,0,0,0,0,0,7,概率统计与推理基础
