title,year,citationCount,top_conf_citations,top_journal_citations,paperId,notes,citations_2014,citations_2015,citations_2016,citations_2017,citations_2018,citations_2019,citations_2020,citations_2021,citations_2022,citations_2023,citations_2024,ai_category
On State-Dominance Criteria in Fork-Decoupled Search,2016,12,1,0,c77b28f83943aeac4457bff9ebace125abaca564,,0,0,1,2,3,1,1,1,1,0,1,基础 AI 理论
Abstraction Heuristics for Symbolic Bidirectional Search,2016,36,6,0,ab5cb080616d2473495bcfdabd732628024d7f9e,,0,0,1,8,5,3,6,7,3,0,2,基础 AI 理论
Counting Linear Extensions of Sparse Posets,2016,25,6,1,1f45e2de3dda65141ceb2db05b4c50a6acb8501c,,0,0,1,3,7,4,0,0,3,3,4,概率统计与推理基础
On the impact of modal depth in epistemic planning,2016,22,3,0,40d612ab4d59e637753e8a6a2b04de9b23512376,,0,2,0,4,3,3,4,1,2,2,1,基础 AI 理论
Transfer Hashing with Privileged Information,2016,29,5,1,b1a702aa777220e6401a894844aeaf9d19235274,,0,0,3,3,8,7,6,2,0,0,0,表示学习与优化方法
Dynamic Early Stopping for Naive Bayes,2016,3,0,0,09b7f338d266b20f960ff52353132b11b1dda7c0,,0,0,0,1,0,0,0,1,0,0,1,机器学习（含深度学习）
PAC Greedy Maximisation with Efficient Bounds on Information Gain for Sensor Selection.,2016,3,0,0,b8f8cb815b22cd28e33f1f3311227c800248aa7a,,0,0,0,1,0,1,1,0,0,0,0,基础 AI 理论
In Search of Tractability for Partial Satisfaction Planning,2016,8,1,0,ad68c74d7eea8f7ba499d3d5e6f9f376995b8845,,0,0,0,1,1,1,0,2,1,1,0,强化学习与智能决策
Learning Possibilistic Logic Theories from Default Rules,2016,8,1,0,f887eefc185f1498d9ef5bb126b6216a8219c0ae,,0,0,0,2,1,1,2,0,0,1,0,概率统计与推理基础
Graph-Based Factorization of Classical Planning Problems,2016,4,1,0,386fd6434acc3e1d8a26e17361d156ef03372d6d,,0,0,1,0,1,1,0,0,0,1,0,基础 AI 理论
Asynchronous Accelerated Stochastic Gradient Descent,2016,21,5,0,bef1beb71c80e79e84f5c428fb5a0a527c1d78b4,,0,0,2,3,3,2,5,0,2,0,1,表示学习与优化方法
Verifying existence of resource-bounded coalition uniform strategies,2016,8,1,0,d9d8bb8fc73a6bf0f0725cb75e4f71018d8909f6,,0,0,1,0,2,2,1,1,1,0,0,强化学习与智能决策
Incomplete Causal Laws in the Situation Calculus using Free Fluents,2016,2,0,0,ade31ca980d5e4a28db23bf6b05fa1759d970329,,0,0,0,0,0,0,0,0,2,0,0,基础 AI 理论
Incorporating External Knowledge into Crowd Intelligence for More Specific Knowledge Acquisition,2016,22,8,2,a8dd43369db80ba9a6aa22d1b3fb03df12e16772,,0,0,1,5,5,2,3,1,3,1,1,自然语言处理
Incentivizing Reliability in Demand-Side Response,2016,35,3,0,c328096fb69aa39ab21a49871f9a1e3f761d695c,,0,0,2,9,3,4,5,2,4,4,1,强化学习与智能决策
A Polynomial Time Optimal Algorithm for Robot-Human Search under Uncertainty,2016,4,0,0,d4a842abe3eb6f7f3d76a91ca330769a917ca7c5,,0,1,0,0,1,1,1,0,0,0,0,强化学习与智能决策
Learning Higher-Order Logic Programs through Abstraction and Invention,2016,44,16,0,544a43340f38891b536621fe1e26fa653d13e70a,,0,1,2,4,9,14,3,7,2,0,0,基础 AI 理论
Online Mechanism Design for Vehicle-to-Grid Car Parks,2016,17,2,0,77517bc6d516325f8064920b633f7fb60a70aedb,,0,0,0,2,6,5,0,1,1,1,1,强化学习与智能决策
Efficient Collaborative Filtering with  Side Information,2016,12,1,0,ea175299064e1dbc2c50e9c261f93b7e6d74cbb3,,0,0,0,0,0,0,2,3,6,0,1,机器学习（含深度学习）
Change Detection using Directional Statistics,2016,8,1,0,b203ad7b21977206d8920b6dc05234ccd82dccaa,,0,0,0,1,2,3,0,0,0,2,0,概率统计与推理基础
Learning Unified Features from Natural and Progrmming Languages for Locating Buggy Source Codes,2016,166,26,4,0a93c60ed946c31edeed419fd564a405487161f8,,0,0,1,17,17,28,25,16,22,14,14,自然语言处理
Batch-Switching Policy Iteration,2016,7,2,0,1d84b573e6ef4c02c9c81cbfb9c8255ae2d6063c,,0,0,0,1,1,1,0,1,1,0,0,强化学习与智能决策
Leviathan: a new LTL satisfiability checking tool based on a one-pass tree-shaped tableau,2016,22,3,0,7ee37c116d5e6def1831772cf2265b168ea04766,,0,1,2,4,1,3,2,2,2,1,3,基础 AI 理论
Automated Mechanism Design without Money via Machine Learning,2016,49,12,0,1dd93e89993ef2be1c0730cd69927defac9f2ed2,,0,0,1,6,4,6,7,4,6,4,5,机器学习（含深度学习）
Fear and Hope Emerge from Anticipation in Model-Based Reinforcement Learning,2016,20,3,0,258111f84a0bc25de53d82c389218541fa93bef3,,0,0,0,5,3,4,2,3,2,1,0,强化学习与智能决策
Constraint Acquisition using Recommendation Queries,2016,7,1,0,4c4800a2625f34e4efaaff3acb4d51d842dba870,,0,0,0,0,1,1,2,0,0,1,2,基础 AI 理论
Nash equilibria and their elimination in resource games,2016,3,1,0,5b05b0c63d22c34e24ff3974bde156d6795a95ed,,0,0,0,0,2,0,0,0,0,1,0,基础 AI 理论
Three strategies to success: Learning adversary models in security games,2016,42,17,0,f90517a6489107700f6d0d827222d0ae0976050d,,0,0,2,5,1,11,6,1,6,3,5,强化学习与智能决策
Approximate Probabilistic Inference with Bounded Error for Hybrid Probabilistic Logic Programming,2016,11,2,0,f6df8bfe16ab1219b7a302f15548965b384a73b0,,0,0,0,2,2,2,1,1,1,0,0,概率统计与推理基础
Exploiting Partial Assignments for Efficient Evaluation of Answer Set Programs with External Source Access,2016,15,1,1,6110dce02e0a5f0e2612757001c8ecabca9f3f49,,0,0,0,4,1,4,1,2,0,1,0,基础 AI 理论
Efficient Local Search in Coordination Games on Graphs,2016,8,2,0,1818bdc0584d6cddfa909ec38cfe112a2536d151,,0,1,1,2,2,1,0,0,0,0,1,强化学习与智能决策
Learning Multi-Step Predictive State Representations,2016,4,1,0,9652344c6bd1c2834bdbd12576b161061029fe78,,0,0,1,2,1,0,0,0,0,0,0,表示学习与优化方法
Tight Policy Regret Bounds for Improving and Decaying Bandits,2016,55,19,0,0fd4fad7c485e39f44cf8bbe7469f8bf40fe33da,,0,0,0,3,5,4,7,5,6,8,8,强化学习与智能决策
Plan Recognition as Planning Revisited,2016,169,44,0,6fcbc66481e0d0c9e6b0d0e303916daccedb93ea,,0,1,4,17,25,29,22,15,17,24,9,基础 AI 理论
Sum-Product-Max Networks for Tractable Decision Making,2016,12,4,0,b3ef0f9c4af28d24cf9ccda3641e5359943dfe58,,0,0,0,0,2,2,3,3,1,1,0,强化学习与智能决策
Distributed Decoupling Of Multiagent Simple Temporal Problems,2016,7,3,0,04f61c73dec7897834923d1dc95c3811528a3e37,,0,0,1,0,0,0,1,3,1,0,0,强化学习与智能决策
On Logics of Strategic Ability based on Propositional Control,2016,3,0,0,ea91e5fdf519ff7a99f9fd2f51484c3d536a8b77,,0,0,0,2,1,0,0,0,0,0,0,基础 AI 理论
Using Message-passing DCOP Algorithms to Solve Energy-efficient Smart Environment Configuration Problems,2016,66,2,1,b45362a511b2e521bfacbdf78ca6bd4b68e187a7,,0,0,3,8,14,14,9,4,5,4,2,强化学习与智能决策
Role Assignment for Game-Theoretic Cooperation,2016,3,3,0,589bbd406df661cdf75583f1eda009ba1340b783,,0,0,1,0,0,0,0,0,0,1,0,强化学习与智能决策
Exploiting Problem Structure in Combinatorial Landscapes: A Case Study on Pure Mathematics Application,2016,0,0,0,8838900b7690a6b564d68672132103b6ebdb9fef,,0,0,0,0,0,0,0,0,0,0,0,基础 AI 理论
Completion of Disjunctive Logic Programs,2016,21,5,0,cf0dd3e981d06096b5321e556804252410896f00,,0,0,1,3,2,2,3,2,0,2,1,基础 AI 理论
Normative Practical Reasoning via Argumentation and Dialogue,2016,16,1,1,09af3b603ef50fe524c20afa1d497bf6d3497ad3,,0,0,1,2,0,0,4,0,2,2,2,基础 AI 理论
Constructive Preference Elicitation by Setwise Max-margin Learning,2016,26,9,0,d19cdd639a5f6eae09496d654a9689b3c702b22a,,0,0,2,4,5,3,2,3,1,2,2,表示学习与优化方法
Comparing Search Algorithms using Sorting and Hashing on Disk and in Memory,2016,8,1,0,d9b5ca0e84ebf8566c34cf218aba1789af6d3111,,0,0,0,0,2,0,1,1,1,2,1,基础 AI 理论
Version space reduction based on ensembles of dissimilar balanced Perceptrons,2016,3,2,0,b7872a4693c100c0d42d8a61b7bfb06525698d7b,,0,0,0,0,2,0,1,0,0,0,0,机器学习（含深度学习）
Making Robots Proactive through Equilibrium Maintenance,2016,23,2,0,9ccaded31d6344b1f25e63f9bb853652da8fb4ce,,0,0,1,1,2,3,1,4,3,2,4,强化学习与智能决策
Goal Recognition Design with Stochastic Agent Action Outcomes,2016,41,16,0,94ee414fd5d1f010b21fb336c3a5a07a4cdfa122,,0,0,0,8,6,6,6,4,1,4,5,强化学习与智能决策
Opinion Dynamics with Local Interactions,2016,32,5,0,117af29c94f994d40bce0ee1b6577385fce0983d,,0,0,0,2,2,2,4,3,5,3,6,概率统计与推理基础
Investigating the Relationship between Argumentation Semantics via Signatures,2016,15,2,0,2a1d87fe80bfaad21f31d895b47010f94caea0eb,,0,1,3,1,2,2,1,1,3,1,0,基础 AI 理论
Synthesizing Robotic Handwriting Motion by Learning from Human Demonstrations,2016,21,2,0,98f0a6b1dbc35962fedefecef8d717328b7579f4,,0,0,0,4,4,2,3,1,2,4,1,强化学习与智能决策
Situation Testing-Based Discrimination Discovery: An Causal Inference Approach,2016,57,13,3,db17c4a0e08fa53d5c915e5f337554254f1e0f7a,,0,0,8,3,3,6,6,5,11,7,4,概率统计与推理基础
StalemateBreaker: A Proactive Content Introducing Approach for Automatic Human-Computer Conversation,2016,48,19,1,a046d75432f340b2cc3710560341c27879982d8d,,0,1,7,4,11,8,6,2,3,1,1,自然语言处理
Linear Arithmetic Satisfiability via Strategy Improvement,2016,14,2,0,cb0785705c913ce31de1efb22616f02850979b79,,0,0,0,4,1,0,0,2,0,0,3,基础 AI 理论
Incentivizing Intelligent Customer Behavior in Smart-Grids: A Risk-Sharing Tariff & Optimal Strategies,2016,6,1,0,76f9649273c444d1e88485c9dd9c2f43e8585e48,,0,0,0,1,3,2,0,0,0,0,0,强化学习与智能决策
A Characterization of the Semantics of Logic Programs with Aggregates,2016,3,0,0,0db2c7875e95de236d166502101b052e66a17c00,,0,0,0,1,0,1,1,0,0,0,0,基础 AI 理论
Planning for a Single Agent in a Multi-Agent Environment Using FOND,2016,12,3,0,38663da29a779a88347247837f4aa052df952ea9,,0,0,0,3,3,1,1,1,0,1,1,强化学习与智能决策
Object-Relational Queries over CFDI_nc Knowledge Bases: OBDA for the SQL-Literate,2016,1,0,0,9d9952979771ead96bda474e24d700a56e68afc3,,0,0,0,0,1,0,0,0,0,0,0,基础 AI 理论
Temporal and Spatial OBDA with Many-Dimensional Halpern-Shoham Logic,2016,26,3,0,98f5b89097face11bc3fab042bcd974256d5dc09,,0,0,4,9,3,3,3,1,0,2,1,基础 AI 理论
Limited Discrepancy AND/OR Search,2016,3,1,0,14c6f3be0dee030b061d28962684b40a3b4106eb,,0,0,0,1,1,1,0,0,0,0,0,基础 AI 理论
Constrained Local Latent Variable Discovery,2016,9,2,1,e9785b5bef18f29fff69f1e6ae08885a55458b91,,0,0,0,1,1,1,2,2,1,1,0,表示学习与优化方法
Which Contingent Events to Observe for the Dynamic Controllability of a Plan,2016,12,2,0,c89266c8aada19906263f044833db3ced5ed9bad,,0,0,1,1,3,4,1,0,0,1,0,强化学习与智能决策
Solving M-Modes Using Heuristic Search,2016,7,1,0,2e899a38046608bfe923676c5c7d3312e054c519,,0,0,0,0,2,2,2,1,0,0,0,强化学习与智能决策
Misrepresentation in District Voting,2016,35,10,1,9f77cc6f9143c914cc122fd39a8706a6e0767d26,,0,0,1,5,10,8,1,4,3,1,2,模型可解释性、公平性、应用系统等
Cold-start recommendations for audio news stories using matrix factorization,2016,0,0,0,a623dce7bc2055c8f177afdc7d666cbfe4f0c42e,,0,0,0,0,0,0,0,0,0,0,0,机器学习（含深度学习）
Trembling Hand Equilibria of Plurality Voting,2016,12,2,1,f1f3622feaa72082c97ae7e7c3ceb28755d42c90,,0,0,0,3,0,4,2,1,0,1,1,强化学习与智能决策
Conditional and Sequential Approval Voting on Combinatorial Domains,2016,12,3,0,d7609d573d01c697566944fc2f3d3299582b72dd,,0,0,0,1,0,1,0,1,2,4,1,强化学习与智能决策
Modeling and Reasoning about NTU Games via Answer Set Programming,2016,27,3,0,46656d6a152912ce901659c4a55391734beddfa5,,0,0,2,1,8,12,2,1,1,0,0,强化学习与智能决策
Entity Embedding-based Anomaly Detection for Heterogeneous Categorical Events,2016,90,20,1,41285e207f2bfb861d3aee7c1557a9b8525745af,,0,0,1,13,9,21,14,4,7,9,8,表示学习与优化方法
Informed Expectations to Guide GDA Agents in Partially Observable Environments,2016,20,2,0,0b5ca67b4957ab556eb0f5eb48b67317b8df7a90,,0,0,2,1,7,2,4,0,2,0,1,强化学习与智能决策
Coco: Runtime Reasoning about Conflicting Commitments,2016,13,1,0,13e866066ad1aba52c69ef8e88e251129b326407,,0,0,2,1,4,4,0,2,0,0,0,基础 AI 理论
Answering metaqueries over Hi(OWL 2 QL) ontologies,2016,12,2,0,7df3f5389d9bdd899156aa6138d3cd73c9c700ce,,0,0,0,2,4,2,2,1,0,0,1,基础 AI 理论
Expressivity of Datalog Variants -- Completing the Picture,2016,17,0,0,52c4449fe2175eee7295f353753de2df26f2be46,,0,0,0,0,1,1,2,0,0,0,3,基础 AI 理论
Achieving proportional representation in conference programs,2016,3,1,0,01ea2c047697c473fcf169c371402625432c262c,,0,0,1,0,0,1,0,0,0,0,0,模型可解释性、公平性、应用系统等
Co-Optimization Multi-Agent Placement with Task Assignment and Scheduling,2016,31,4,2,67920298f58c2faf89f89c728066fdb2d887cf6b,,0,0,0,1,3,3,5,2,1,2,13,强化学习与智能决策
Nonlinear Hierarchical Part-based Regression for Unconstrained Face Alignment,2016,1,0,0,bbc5f4052674278c96abe7ff9dc2d75071b6e3f3,,0,0,0,0,0,1,0,0,0,0,0,计算机视觉
Trading On A Rigged Game: Outcome Manipulation In Prediction Markets,2016,16,3,0,effa2806d2c455d9ca2f1910e8540cb7156f8619,,0,0,1,5,3,2,1,1,0,2,0,强化学习与智能决策
A SAT-based Approach for Mining Association Rules,2016,20,3,0,6bb73022469acc490bf14a023c01413ffa415f15,,0,0,0,1,7,2,4,0,1,2,1,基础 AI 理论
An Empirical Game-Theoretic Analysis of Price Discovery in Prediction Markets,2016,13,3,0,27a49e99bb6d02416ca09ffea59f37f1f9af5330,,0,0,0,1,4,2,0,4,1,1,0,强化学习与智能决策
Asymptotically tight bounds for inefficiency in risk-averse selfish routing,2016,21,4,0,4b32813f91932b960ff50481d6d7d6073f602209,,1,1,2,6,1,5,2,0,1,2,0,概率统计与推理基础
Learning to Detect Concepts from Webly-Labeled Video Data,2016,59,22,0,282b1147b68c9fa15f13be1e45ca4b8ec630b87b,,0,0,4,12,8,9,11,7,3,3,1,计算机视觉
A Generalized Matching Pursuit Approach for Graph-Structured Sparsity,2016,16,4,0,87d935ddfacf318cadabe4450ffe8fa0577c5de9,,0,0,2,4,1,3,2,3,1,0,0,表示学习与优化方法
Ranking Constraints,2016,1,0,0,bbe73a40d15e4de96faaf91544091f870b18c8d4,,0,0,0,0,0,0,0,0,0,0,0,机器学习（含深度学习）
Preferential Query Answering over the Semantic Web with Possibilistic Networks,2016,6,1,0,0a07284c6b035937f0de4f19123504b317204fbd,,0,0,1,1,1,0,1,1,0,1,0,概率统计与推理基础
Tree-state based Rule Selection Models for Hierarchical Phrase-based Machine Translation,2016,0,0,0,276834dc46cf245e5c78d58532e37f93fec9b8c6,,0,0,0,0,0,0,0,0,0,0,0,自然语言处理
Allocating Indivisible Items in Categorized Domains,2016,21,8,0,384bfb7ecc76eb8b6d3fb672008408fd9b12b776,,0,0,1,2,4,2,4,4,3,0,1,基础 AI 理论
A POMDP Approach to Influence Diagram Evaluation,2016,4,1,0,86ea526a642adc7efe20e1e8cfc3619286e2afbe,,0,0,0,0,2,0,0,1,1,0,0,强化学习与智能决策
Epistemic boolean games based on a logic of visibility and control,2016,12,1,0,fa03b5165f44bc24920233163f5cca10a1957efd,,0,1,2,1,2,1,1,1,1,1,0,基础 AI 理论
Canonical Orderings on Grids,2016,28,4,1,77f3442add2fd356818f064ecd276c09358ee42c,,0,0,1,4,3,2,2,5,2,3,4,基础 AI 理论
Player Goal Recognition in Open-World Digital Games with Long Short-Term Memory Networks,2016,73,7,2,0039e77f1a6de8f375b9c57417201957471ea121,,0,1,2,11,11,6,9,7,10,7,5,机器学习（含深度学习）
Driver Frustration Detection From Audio and Video in the Wild,2016,41,6,0,f884876f1b51174d437c7a8bf5acb648442b04dc,,0,0,1,3,10,7,5,5,5,4,1,多模态学习
Probabilistic Inference Modulo Theories,2016,36,9,0,047ff7d712e0300e0842f16122451bb2ccf86a11,,0,2,2,8,6,5,3,4,0,4,0,概率统计与推理基础
Monte Carlo Tree Search in Continuous Action Spaces with Execution Uncertainty,2016,76,22,3,27de981fbff6d1caec442770d6df5ce473a91124,,0,0,2,3,11,8,12,11,14,3,6,强化学习与智能决策
Approximating Value Equivalence in Interactive Dynamic Influence Diagrams Using Behavioral Coverage,2016,3,0,0,301176f02202d3f9e5588f12910c8979b1e77465,,0,0,0,1,0,0,0,1,1,0,0,强化学习与智能决策
Object-based World Modeling in Semi-Static Environments with Dependent Dirichlet Process Mixtures,2016,6,0,0,3f6adf48071b89d6d2404761ff7948ea345196ee,,0,0,0,2,0,3,0,1,0,0,0,概率统计与推理基础
Plan Synthesis for Knowledge and Action Bases,2016,25,7,0,b8a825122173c4772557c2602ccb8b2adc69db97,,0,0,4,3,1,2,1,2,6,2,2,基础 AI 理论
Distance Based Modeling of Interactions in Structured Regression,2016,13,5,1,908cf1e934a0fe972480218d236dc07835b2105a,,0,0,1,7,2,1,0,0,1,0,0,表示学习与优化方法
Congestion Games with Polytopal Strategy Spaces,2016,9,2,0,42e2a1b5ec6438947f2fac5cabdad3b11ab7064a,,0,0,1,2,2,1,1,0,2,0,0,强化学习与智能决策
Learning Predictive State Representations via Monte-Carlo Tree Search,2016,15,1,1,8056df11094fc96d76826403f8b339dc14aa821f,,0,0,1,3,2,4,3,1,1,0,0,强化学习与智能决策
Temporalized EL Ontologies for Accessing Temporal  Data: Complexity of Atomic Queries,2016,34,3,1,e727e05acec0b1354112b15c0e4509c3a86db8d3,,0,0,4,5,0,5,6,4,2,5,0,基础 AI 理论
Correlated Voting,2016,8,1,0,66598bbdbe2f866417bdfca2b45ec270e4a51f62,,0,0,0,0,0,0,2,3,2,1,0,概率统计与推理基础
Constructing Abstraction Hierarchies Using a Skill-Symbol Loop,2016,42,4,3,5c266e55a3cb8b0f0b2118b79dffec665d540a32,,0,0,0,5,17,7,4,3,3,2,1,基础 AI 理论
Scalable Segment Abstraction Method for Advertising Campaign Admission and Inventory Allocation Optimization,2016,3,0,0,1fb13d2a258234372b5ffd46f06ce36b1fe07c5a,,0,0,0,0,0,2,0,1,0,0,0,表示学习与优化方法
Hierarchical Model Predictive Control for Navigation of Multi-Robot Systems,2016,10,2,1,d8ee0eff9bbb16b3587c12f0f4bbc945e59a07b0,,0,0,0,1,2,0,2,3,0,2,0,强化学习与智能决策
Hierarchical Planning: Relating Task and Goal Decomposition with Task Sharing,2016,65,12,1,3faa3ccdb00db722010c4968bde6d83758eaa814,,0,0,4,9,17,13,7,6,2,3,1,强化学习与智能决策
Empirical Risk Minimization for Metric Learning Using Privileged Information,2016,14,4,0,e4e3faa47bb567491eaeaebb2213bf0e1db989e1,,0,0,0,3,3,1,2,0,3,2,0,表示学习与优化方法
Apprenticeship Scheduling: Learning to Schedule from Human Experts,2016,44,4,3,b56229384a220b042cb67beaf22bf2847890bc9b,,0,0,2,5,8,5,10,6,1,3,1,强化学习与智能决策
Precision Instrument Targeting via Image Registration for the Mars 2020 Rover,2016,9,4,0,bd3a928ca20fbe587323e808d320ecd823672ac1,,0,0,0,0,1,3,3,1,1,0,0,计算机视觉
Interactive Teaching Strategies for Agent Training,2016,114,23,0,bebd4f1259a8db086faeabf05b282cb8912d44f3,,0,0,1,11,13,16,25,19,15,5,4,强化学习与智能决策
Measuring performance of peer prediction mechanisms using replicator dynamics,2016,22,5,0,3114d04d07a272b95c10ef4c085d539ade3e756c,,1,0,4,4,2,3,2,2,1,1,0,概率统计与推理基础
Mission Oriented Robust Multi-Team Formation and its Application to Robot Rescue Simulation,2016,18,0,0,4d56b33c2980cbe796385b8da38c749982c0a37d,,0,0,0,1,2,1,5,2,1,3,1,强化学习与智能决策
Trend-Based Prediction of Spatial Change,2016,0,0,0,6f4fc7963352e25bcd09154f04cc57d7ed0bcb0c,,0,0,0,0,0,0,0,0,0,0,0,概率统计与推理基础
Sequential planning for steering immune system adaptation,2016,7,4,0,62f9fa223f1e6cbe7f4873d7daa229cc5c0d2c6e,,0,1,0,2,1,0,2,1,0,0,0,强化学习与智能决策
"Learning Multi-Modal Grounded Linguistic Semantics by Playing I, Spy",2016,104,26,2,0a0ee20a75d82172bfb930dc5f7d8e07a22ac3a6,,1,0,4,19,16,15,14,16,9,6,1,多模态学习
Grounding Topic Models with Knowledge Bases,2016,18,4,1,ccd377e34f2b3e1b89497e64a15894551a944faf,,0,0,2,6,3,5,1,0,1,0,0,表示学习与优化方法
Learning to Order Objects using Haptic and Proprioceptive Exploratory Behaviors,2016,29,8,1,ec3a10715c4d6d819a4579ce0a5a949ecce5ba57,,0,0,3,8,6,2,5,3,0,1,1,强化学习与智能决策
Expressive Completeness of Existential Rule Languages for Ontology-based Query Answering,2016,7,4,0,bcdd3e07e03f839b9de4d7f039e56f80f346c468,,0,0,0,3,0,1,1,1,0,0,1,基础 AI 理论
Improved Bounded-Suboptimal Multi-Agent Path Finding Solvers,2016,64,11,0,36b626cb08bd3d48f44e57eb2732245a9f0b2de5,,0,0,3,9,9,9,7,10,5,3,6,强化学习与智能决策
Question Answering via Integer Programming over Semi-Structured Knowledge,2016,100,32,0,a5ae605457fd8c1c5cc2675417d44f8f59fc7c33,,0,0,3,16,20,15,22,9,5,3,5,自然语言处理
Recognizing Opinion Sources Based on A New Categorization of Opinion Types,2016,10,3,0,d90af13462dddd545a23e32fb7910c8d77bf4e1d,,0,1,0,0,4,0,3,0,0,1,0,自然语言处理
Controlling growing tasks with heterogeneous agents,2016,2,0,0,2b59a1519ef3673ed743071efb4fcc8265a0aadb,,0,0,1,0,0,0,1,0,0,0,0,强化学习与智能决策
Probably Approximately Correct Learning in Stochastic Games with Temporal Logic Specifications,2016,24,1,0,fb9a288d0ada119ee9a19560f2446178e43e7bad,,0,0,0,2,8,4,3,4,2,0,0,基础 AI 理论
Dimensionally Guided Synthesis of Mathematical Word Problems,2016,16,4,0,8d3665ad58c15e6b4b779815740abc05f7e1644a,,0,0,0,0,1,2,3,1,2,2,2,自然语言处理
Moving in a Crowd: Safe and Efficient Navigation among Heterogeneous Agents,2016,26,3,1,6996de08e8e09db8d0aaec39bd9ce0495d5274f5,,0,0,0,1,5,10,2,4,2,0,1,强化学习与智能决策
Bayesian Nonparametric Collaborative Topic Poisson Factorization for Electronic Health Records-Based Phenotyping,2016,7,2,1,cc428b905e03995da1c18c4e3aa7bfd5172099ce,,0,0,1,4,2,0,0,0,0,0,0,概率统计与推理基础
Truthfulness of a Proportional Sharing Mechanism in Resource Exchange,2016,17,1,0,1d7bc2b3fddb6fdaf448001fcaece6dadd7103a1,,0,0,0,3,2,4,3,1,3,1,0,基础 AI 理论
Scalable Greedy Algorithms for Task/Resource Constrained Multi-Agent Stochastic Planning,2016,21,4,0,6e0dbd1de320ea70a1ebc974c1e0f797e2fbcc0a,,0,0,0,3,6,3,0,2,2,4,1,强化学习与智能决策
Predictive models of malicious behavior in human negotiations,2016,1,0,0,20a4c963f14292117aecd0ab4031bcb261efba37,,0,0,0,0,0,1,0,0,0,0,0,机器学习（含深度学习）
DeepSchema: Automatic Schema Acquisition from Wearable Sensor Data in Restaurant Situations,2016,5,1,0,13a0ae027c61aa28e50cb6a72fd67e5a24ad2eb5,,0,0,2,0,1,0,1,0,0,0,0,多模态学习
Discriminative Log-Euclidean Feature Learning for Sparse Representation-Based Recognition of Faces from Videos,2016,15,1,0,970c0d6c0fd2ebe7c5921a45bc70f6345c844ff3,,0,0,2,2,3,1,2,1,1,1,1,计算机视觉
Robust Repositioning to Counter Unpredictable Demand in Bike Sharing Systems,2016,48,12,4,9a18fb8d6034f4058eb490d56f93ef6f1b7032ff,,0,0,2,2,6,16,9,4,6,0,3,强化学习与智能决策
Bayesian Reinforcement Learning with Behavioral Feedback,2016,1,0,0,11e577bf7d29476c68beb2b4b632717c5ea23a29,,0,0,0,0,1,0,0,0,0,0,0,强化学习与智能决策
A Robust Convex Formulations for Ensemble Clustering,2016,4,1,0,70f86138b93167c05787a55036eca9892f5523c4,,0,0,0,0,0,1,2,0,1,0,0,机器学习（含深度学习）
Towards Zero Unknown Word in Neural Machine Translation,2016,74,13,2,76f41a1e1714a25bd8c188a6511109bda110f046,,0,0,8,22,14,11,12,1,2,2,0,自然语言处理
On the Representation and Embedding of Knowledge Bases Beyond Binary Relations,2016,137,40,2,0a595a675af7909c237b79ae3bc9990bab7814dd,,0,0,0,2,3,9,10,11,23,29,19,表示学习与优化方法
Is Promoting Beliefs Useful to Make Them Accepted in Networks of Agents?,2016,12,3,0,74144e58b1750e5fed487be52601b8b059b4850e,,0,0,1,2,2,3,1,1,0,0,1,基础 AI 理论
Neural Network Translation Models for Grammatical Error Correction,2016,62,26,1,59a6a924bea66e596b91dc26b3c7a6a906a6ef93,,0,0,3,14,9,10,7,3,6,5,3,自然语言处理
How to Build Your Network? A Structural Analysis,2016,26,2,1,5a3c5d5fcf4b7d0aa9fa87023f6a665a70019da4,,0,0,4,5,6,8,3,0,0,0,0,表示学习与优化方法
Efficient Path Consistency Algorithm for Large Qualitative Constraint Networks,2016,28,3,0,1e51dfb612a8a75cc30b2d05465a935131ac31c6,,0,0,1,8,4,3,1,4,3,2,1,表示学习与优化方法
A Symbolic Closed-form Solution to Sequential Market Making with Inventory,2016,0,0,0,b89eaafbd1ee42d1d78b29f3d2a2eab086d03ffd,,0,0,0,0,0,0,0,0,0,0,0,强化学习与智能决策
Soft Margin Consistency Based Scalable Multi-View Maximum Entropy Discrimination,2016,37,7,0,dbf697a6a54e6120ec130a280bb0fefec1fc8196,,0,0,0,1,4,10,12,3,2,2,2,表示学习与优化方法
Managing Overstaying Electric Vehicles in Park-and-Charge Facilities,2016,9,1,1,70f10ea8c0140fae1b1b8f2adcb84c596182c281,,0,0,0,0,1,2,1,1,1,2,1,模型可解释性、公平性、应用系统等
Exploiting N-Best Hypotheses to Improve an SMT Approach to Grammatical Error Correction,2016,31,11,0,e04ebd6fcde150ebad09149d0f3bb2eb53807c76,,0,0,2,6,4,3,2,7,4,1,0,自然语言处理
Bias in Algorithm Portfolio Performance Evaluation,2016,7,1,0,ee27b813662be07e4d27709182d1d07661cffa46,,0,0,0,2,3,1,0,1,0,0,0,模型可解释性、公平性、应用系统等
Demand Prediction and Placement Optimization for Electric Vehicle Charging Stations,2016,34,2,0,af2aafbf19225a0074464119a69a6f00c5da750e,,0,0,1,0,3,3,1,5,7,7,3,模型可解释性、公平性、应用系统等
Learning Compact Neural Word Embeddings by Parameter Space Sharing,2016,12,6,0,86052e869a0b458b9bfba4deaf42672f3a731432,,0,0,0,2,0,2,3,2,1,0,2,自然语言处理
